filename	collection	language	century	notBeforeYear	notAfterYear
Qq_68.xml	cambridge university	ar	19	1800	1900
Qq_7.xml	cambridge university	ar	19	1810	1810
Qq_78.xml	cambridge university	ar	19	1801	1801
Qq_79.xml	cambridge university	ar	19	1812	1812
U_5.xml	cambridge university	ar	19	1867	1867
U_7.xml	cambridge university	ar	19	1867	1867
X_8.xml	cambridge university	ar	19	1878	1878
F_49.xml	cambridge university	ar+en	19	1895	1895
Add_567.xml	cambridge university	ar+fa	19	1800	1824
Or_1510.xml	cambridge university	ar+fa	19	1875	1875
Or_436.xml	cambridge university	ar+fa	19	1829	1829
F_36.xml	cambridge university	ar+fa+en	19	1896	1897
B_10.xml	cambridge university	ar+ota	19	1831	1831
Add_2938.xml	cambridge university	en	19	1888	1888
Add_2939.xml	cambridge university	en	19	1888	1888
Add_2940.xml	cambridge university	en	19	1888	1888
Add_2941.xml	cambridge university	en	19	1888	1888
Add_1043.xml	cambridge university	fa	19	1873	1873
Add_1087.xml	cambridge university	fa	19		1873
Add_1091.xml	cambridge university	fa	19	1806	1806
Add_1098.xml	cambridge university	fa	19		1878
Add_1100.xml	cambridge university	fa	19	1829	1829
Add_1573.xml	cambridge university	fa	19	1829	1829
Add_2627.xml	cambridge university	fa	19		1886
Add_2629.xml	cambridge university	fa	19	1881	1881
Add_2773.xml	cambridge university	fa	19	1815	1815
Add_286.xml	cambridge university	fa	19	1804	1804
Add_2998.xml	cambridge university	fa	19	1817	
Add_304.xml	cambridge university	fa	19	1434	1806
Add_315.xml	cambridge university	fa	19	1806	1806
Add_3196.xml	cambridge university	fa	19	1811	1811
Add_3273.xml	cambridge university	fa	19	1851	1851
Add_3476.xml	cambridge university	fa	19	1842	1842
Add_3531.xml	cambridge university	fa	19	1817	1817
Add_3535.xml	cambridge university	fa	19	1825	1825
Add_3600.xml	cambridge university	fa	19		1830
Add_3607.xml	cambridge university	fa	19	1832	1833
Add_3612.xml	cambridge university	fa	19	1804	1804
Add_3642.xml	cambridge university	fa	19	1832	1832
Add_3693.xml	cambridge university	fa	19	1866	1866
Add_3705.xml	cambridge university	fa	19	1870	
Add_3709.xml	cambridge university	fa	19	1848	1848
Add_3734.xml	cambridge university	fa	19	1839	1839
Add_3737.xml	cambridge university	fa	19	1842	1842
Add_407.xml	cambridge university	fa	19	1815	1815
Add_413.xml	cambridge university	fa	19	1817	1817
Add_414.xml	cambridge university	fa	19	1812	1812
Add_418.xml	cambridge university	fa	19	1812	1812
Add_430.xml	cambridge university	fa	19	1815	1815
Add_4510.xml	cambridge university	fa	19	1856	1856
Add_573.xml	cambridge university	fa	19	1800	1900
Add_574.xml	cambridge university	fa	19	1823	1823
Add_681.xml	cambridge university	fa	19		1853
Add_753.xml	cambridge university	fa	19	1838	1838
Add_756.xml	cambridge university	fa	19	1845	1845
Add_808.xml	cambridge university	fa	19	1816	1816
Add_823.xml	cambridge university	fa	19	1820	1820
Add_828.xml	cambridge university	fa	19	1833	1833
Add_845.xml	cambridge university	fa	19	1806	1806
Add_887.xml	cambridge university	fa	19	1801	1801
Add_922.xml	cambridge university	fa	19	1821	1821
A_3.xml	cambridge university	fa	19	1883	1883
C_110.xml	cambridge university	fa	19	1838	1838
C_16.xml	cambridge university	fa	19	1801	1801
C_2.xml	cambridge university	fa	19	1838	1838
C_20.xml	cambridge university	fa	19	1841	1841
F_30.xml	cambridge university	fa	19	1888	1888
F_39.xml	cambridge university	fa	19	1885	1885
F_44.xml	cambridge university	fa	19	1897	1897
F_53.xml	cambridge university	fa	19		1891
F_55.xml	cambridge university	fa	19		1888
F_56.xml	cambridge university	fa	19		1890
F_58.xml	cambridge university	fa	19	1858	
F_59.xml	cambridge university	fa	19	1889	1889
F_6.xml	cambridge university	fa	19	1879	1879
F_62.xml	cambridge university	fa	19	1912	1891
G_13.xml	cambridge university	fa	19	1832	
G_14.1.xml	cambridge university	fa	19	1854	1854
G_14.2.xml	cambridge university	fa	19	1854	1854
G_14.3.xml	cambridge university	fa	19	1854	1854
G_14.4.xml	cambridge university	fa	19	1854	1854
G_14.5.xml	cambridge university	fa	19	1821	1821
G_16.1.xml	cambridge university	fa	19	1872	1872
G_16.2.xml	cambridge university	fa	19	1812	1812
G_17.xml	cambridge university	fa	19	1840	1840
G_18.xml	cambridge university	fa	19	1859	1859
G_5.xml	cambridge university	fa	19	1876	1876
G_6.xml	cambridge university	fa	19	1855	1855
H_11.xml	cambridge university	fa	19	1853	1853
H_18.xml	cambridge university	fa	19	1828	1828
H_19.xml	cambridge university	fa	19	1834	1834
H_20.xml	cambridge university	fa	19	1873	1873
H_21.xml	cambridge university	fa	19	1841	1841
I_3.xml	cambridge university	fa	19	1891	1891
I_5.xml	cambridge university	fa	19	1869	1869
I_6.xml	cambridge university	fa	19	1852	1852
I_7.xml	cambridge university	fa	19	1854	1854
I_8.xml	cambridge university	fa	19	1896	1896
J_11.xml	cambridge university	fa	19	1852	1852
J_18.xml	cambridge university	fa	19	1821	
J_3.xml	cambridge university	fa	19	1880	1880
J_4.xml	cambridge university	fa	19	1852	1852
K_7.xml	cambridge university	fa	19	1860	1860
K_9.xml	cambridge university	fa	19	1852	1852
L_6.xml	cambridge university	fa	19	1876	1876
Oo_6_35.xml	cambridge university	fa	19	1807	1807
Oo_6_49.xml	cambridge university	fa	19	1803	1803
Oo_6_56.xml	cambridge university	fa	19	1800	1900
Or_1031.xml	cambridge university	fa	19	1876	1876
Or_1054.xml	cambridge university	fa	19	1807	1807
Or_1057.xml	cambridge university	fa	19	1823	1823
Or_1059.xml	cambridge university	fa	19	1814	1814
Or_1060.xml	cambridge university	fa	19	1807	1807
Or_1072.xml	cambridge university	fa	19	1822	1822
Or_1190.xml	cambridge university	fa	19	1855	1855
Or_1234.xml	cambridge university	fa	19	1884	1884
Or_1242.xml	cambridge university	fa	19	1827	1827
Or_1243.xml	cambridge university	fa	19	1785	1882
Or_1323.xml	cambridge university	fa	19	1785	1882
Or_1329.xml	cambridge university	fa	19	1875	1900
Or_1330.xml	cambridge university	fa	19	1875	1900
Or_1331.xml	cambridge university	fa	19	1875	1900
Or_1332.xml	cambridge university	fa	19	1875	1900
Or_1333.xml	cambridge university	fa	19	1875	1900
Or_1334.xml	cambridge university	fa	19	1875	1900
Or_1335.xml	cambridge university	fa	19	1875	1900
Or_1336.xml	cambridge university	fa	19	1875	1900
Or_1337.xml	cambridge university	fa	19	1875	1900
Or_1345.xml	cambridge university	fa	19	1785	1882
Or_1368.xml	cambridge university	fa	19	1840	1840
Or_1391.xml	cambridge university	fa	19	1785	1882
Or_1392.xml	cambridge university	fa	19	1821	1821
Or_1397.xml	cambridge university	fa	19	1785	1882
Or_1399.xml	cambridge university	fa	19	1785	1882
Or_1401.xml	cambridge university	fa	19	1830	1830
Or_1408.xml	cambridge university	fa	19	1785	1882
Or_1409.xml	cambridge university	fa	19	1864	1864
Or_1561.xml	cambridge university	fa	19	1829	1829
Or_1562.xml	cambridge university	fa	19	1829	1829
Or_1577.xml	cambridge university	fa	19	1785	1882
Or_1581.xml	cambridge university	fa	19	1820	1820
Or_1585.xml	cambridge university	fa	19	1809	1809
Or_1635.xml	cambridge university	fa	19	1820	1820
Or_1662.xml	cambridge university	fa	19	1856	1856
Or_1681.xml	cambridge university	fa	19	1886	1886
Or_1685.xml	cambridge university	fa	19	1896	1896
Or_1690.xml	cambridge university	fa	19	1816	1816
Or_1694.xml	cambridge university	fa	19	1888	1888
Or_1696.xml	cambridge university	fa	19	1888	1888
Or_240.xml	cambridge university	fa	19	1885	1885
Or_246.xml	cambridge university	fa	19	1833	1833
Or_247.xml	cambridge university	fa	19	1826	1826
Or_250.xml	cambridge university	fa	19	1819	1819
Or_251.xml	cambridge university	fa	19	1856	1856
Or_252.xml	cambridge university	fa	19	1816	1816
Or_256.xml	cambridge university	fa	19	1858	1858
Or_276.xml	cambridge university	fa	19	1868	1868
Or_293.xml	cambridge university	fa	19	1855	1855
Or_294.xml	cambridge university	fa	19	1855	1855
Or_295.xml	cambridge university	fa	19	1855	1855
Or_429.xml	cambridge university	fa	19	1818	1818
Or_430.xml	cambridge university	fa	19	1848	1848
Or_441.xml	cambridge university	fa	19	1822	1822
Or_475.xml	cambridge university	fa	19	1815	1815
Or_487.xml	cambridge university	fa	19	1849	1849
Or_498.xml	cambridge university	fa	19	1814	1814
Or_505.xml	cambridge university	fa	19	1843	1843
Or_506.xml	cambridge university	fa	19	1822	1822
Or_511.xml	cambridge university	fa	19	1840	1840
Or_513.xml	cambridge university	fa	19	1846	1846
Or_517.xml	cambridge university	fa	19	1863	1863
Or_521.xml	cambridge university	fa	19	1834	1834
Or_522.xml	cambridge university	fa	19	1857	1857
Or_564.xml	cambridge university	fa	19	1838	1838
Or_565.xml	cambridge university	fa	19	1876	1876
Or_60.xml	cambridge university	fa	19	1856	1856
Or_62.xml	cambridge university	fa	19	1824	1824
Or_648.xml	cambridge university	fa	19	1863	1864
Or_650.xml	cambridge university	fa	19	1878	1878
Or_653.xml	cambridge university	fa	19	1860	1860
Or_684.xml	cambridge university	fa	19	1854	1854
Or_685.xml	cambridge university	fa	19	1854	1854
Or_693.xml	cambridge university	fa	19	1826	1826
Or_781.xml	cambridge university	fa	19	1866	1866
Or_863.xml	cambridge university	fa	19	1838	1838
Or_895.xml	cambridge university	fa	19	1833	1833
Or_924.xml	cambridge university	fa	19	1846	1846
Or_941.xml	cambridge university	fa	19	1820	1820
Or_944.1.xml	cambridge university	fa	19	1810	1810
Or_944.2.xml	cambridge university	fa	19	1810	
P_31.xml	cambridge university	fa	19	1844	1844
P_32.xml	cambridge university	fa	19	1844	1844
Q_3.xml	cambridge university	fa	19	1851	1851
Q_4.xml	cambridge university	fa	19	1861	1861
R_1.xml	cambridge university	fa	19	1863	1863
Supp_3.xml	cambridge university	fa	19	1896	1896
Supp_4.xml	cambridge university	fa	19	1896	1896
Supp_5.xml	cambridge university	fa	19	1895	1895
Supp_7.xml	cambridge university	fa	19	1890	1890
S_3.xml	cambridge university	fa	19	1838	1838
S_9.xml	cambridge university	fa	19	1841	1841
V_1.xml	cambridge university	fa	19	1873	1873
V_10.xml	cambridge university	fa	19	1866	1866
V_2.xml	cambridge university	fa	19	1878	1878
V_21.xml	cambridge university	fa	19	1808	1808
V_38.xml	cambridge university	fa	19	1819	1819
V_5.xml	cambridge university	fa	19	1836	1836
V_53.xml	cambridge university	fa	19	1818	1818
V_54.xml	cambridge university	fa	19	1865	1865
V_55.xml	cambridge university	fa	19	1827	1827
V_57.xml	cambridge university	fa	19	1802	
V_58.xml	cambridge university	fa	19	1855	1855
V_59.xml	cambridge university	fa	19	1869	1869
V_60.xml	cambridge university	fa	19	1896	1896
V_63.xml	cambridge university	fa	19	1808	1808
V_71.xml	cambridge university	fa	19	1827	1827
V_72.xml	cambridge university	fa	19	1879	1879
V_8.xml	cambridge university	fa	19	1869	1869
V_84.xml	cambridge university	fa	19	1895	1895
V_86.xml	cambridge university	fa	19	1867	1867
V_88.xml	cambridge university	fa	19	1849	1849
X_5.xml	cambridge university	fa	19	1837	1837
Y_7.xml	cambridge university	fa	19	1878	1878
Y_8.xml	cambridge university	fa	19	1878	1878
Add_3521.xml	cambridge university	fa+ar	19	1825	1825
Add_566.xml	cambridge university	fa+ar+hi	19	1813	1813
Or_274.xml	cambridge university	fa+sa	19	1857	1857
Or_1150-51.xml	cambridge university	fa+snd	19	1883	1883
Add_311.xml	cambridge university	fa+ur	19	1814	1814
Add_1569.xml	cambridge university	gez	19	1700	1899
Add_1863.xml	cambridge university	gez	19	1800	1900
Add_2632.xml	cambridge university	gez	19	1800	1900
Add_696.xml	cambridge university	gez	19	1800	1899
Or_1878.xml	cambridge university	gez	19	1700	1899
Or_1885.xml	cambridge university	gez	19	1800	1899
Or_1889.xml	cambridge university	gez	19	1800	1900
Or_2122.xml	cambridge university	gez	19	1700	1899
Add_886.xml	cambridge university	hi	19	1838	1838
V_62.xml	cambridge university	ku	19	1884	1884
Or_853.xml	cambridge university	may	19	1871	1871
Dd_6_16.xml	cambridge university	ota	19	1843	1843
D_14.xml	cambridge university	ota	19	1891	1891
E_12.xml	cambridge university	ota	19	1854	1854
Gg_6_41.xml	cambridge university	ota	19	1881	1881
J_13.xml	cambridge university	ota	19	1893	1893
J_16.xml	cambridge university	ota	19	1849	1849
M_2.xml	cambridge university	ota	19	1819	1819
Or_1897.xml	cambridge university	ota	19	1799	1899
Or_568.xml	cambridge university	ota	19	1833	1833
Or_574.xml	cambridge university	ota	19	1834	1834
Add_797.xml	cambridge university	per	19	1800	1824
B_8.xml	cambridge university	ar	20		1909
C_13.xml	cambridge university	ar	20	1906	1906
E_1.xml	cambridge university	ar	20	1912	1912
F_18.xml	cambridge university	ar	20	1913	1913
F_19.xml	cambridge university	ar	20	1913	1913
F_21.xml	cambridge university	ar	20	1912	1912
F_35.xml	cambridge university	ar	20	1902	1902
F_52.xml	cambridge university	ar	20	1910	1910
F_54.1.xml	cambridge university	ar	20	1913	1913
F_54.2.xml	cambridge university	ar	20	1913	1913
F_63.xml	cambridge university	ar	20	1913	1913
F_7.xml	cambridge university	ar	20	1905	1905
Or_1037.xml	cambridge university	ar	20	1900	1950
Or_1092.xml	cambridge university	ar	20	1900	1925
Or_1093.xml	cambridge university	ar	20	1900	1925
Or_1094.xml	cambridge university	ar	20	1900	1925
Or_1095.xml	cambridge university	ar	20	1910	1910
Or_1096.xml	cambridge university	ar	20		1925
Or_1164.xml	cambridge university	ar	20	1900	1950
Or_1186.xml	cambridge university	ar	20	1932	1932
Or_1187.xml	cambridge university	ar	20	1900	1950
Or_1188.xml	cambridge university	ar	20	1931	1931
Or_1396.xml	cambridge university	ar	20	1900	1950
Or_1402.xml	cambridge university	ar	20	1912	1912
Or_1403.xml	cambridge university	ar	20	1912	1912
Or_1404.xml	cambridge university	ar	20	1908	1908
Or_1405.xml	cambridge university	ar	20	1910	1915
Or_1410.xml	cambridge university	ar	20	1901	1901
Or_1411.xml	cambridge university	ar	20	1902	1902
Or_1455.xml	cambridge university	ar	20	1929	1929
Or_1456.xml	cambridge university	ar	20	1929	1929
Or_1486.xml	cambridge university	ar	20	1900	1925
Or_1639.xml	cambridge university	ar	20	1910	1910
Or_1675.xml	cambridge university	ar	20	1935	1935
Or_1956.xml	cambridge university	ar	20		1920
Or_2082.xml	cambridge university	ar	20	1938	1938
Or_2175.xml	cambridge university	ar	20	1927	1931
Or_2251.xml	cambridge university	ar	20	1900	2000
Or_1097.xml	cambridge university	en	20	1900	1925
Or_1098.xml	cambridge university	en	20		1925
Or_1099.xml	cambridge university	en	20		1925
Or_1100.xml	cambridge university	en	20		1925
F_34.xml	cambridge university	fa	20	1910	1920
F_5.xml	cambridge university	fa	20	1901	1901
F_57.xml	cambridge university	fa	20	1904	1904
F_60.xml	cambridge university	fa	20	1912	1912
F_61.xml	cambridge university	fa	20	1912	1912
F_64.xml	cambridge university	fa	20	1919	1919
F_65.xml	cambridge university	fa	20	1920	1920
F_66.xml	cambridge university	fa	20	1924	1924
G_19.1.xml	cambridge university	fa	20	1907	1907
G_19.2.xml	cambridge university	fa	20	1907	1907
J_19.xml	cambridge university	fa	20	1913	1913
L_4.xml	cambridge university	fa	20	1911	1911
L_5.xml	cambridge university	fa	20	1911	1911
Or_1185.xml	cambridge university	fa	20	1900	1925
Or_1326.xml	cambridge university	fa	20	1900	1950
Or_1328.xml	cambridge university	fa	20	1875	1925
Or_1407.xml	cambridge university	fa	20	1908	1908
Or_1573.xml	cambridge university	fa	20	1912	1912
Or_1574.xml	cambridge university	fa	20	1912	1912
Or_1578.xml	cambridge university	fa	20	1924	1924
Or_1579.xml	cambridge university	fa	20	1935	1935
Or_1588.xml	cambridge university	fa	20	1944	1944
Or_1729.xml	cambridge university	fa	20	1944	1944
Or_843.xml	cambridge university	fa	20	1909	1909
V_26.xml	cambridge university	fa	20	1912	1912
V_29.xml	cambridge university	fa	20	1913	1913
V_61.xml	cambridge university	fa	20		1918
X_11.xml	cambridge university	fa	20	1913	1913
F_28.xml	cambridge university	fa+ar	20	1912	1912
F_25.xml	cambridge university	fa+fr+ar+en	20	1912	1912
Add_1045.xml	cambridge university	ar			
Add_1058.xml	cambridge university	ar			
Add_1059.xml	cambridge university	ar			
Add_1061.xml	cambridge university	ar			
Add_1063.xml	cambridge university	ar			
Add_1064.xml	cambridge university	ar			
Add_1065.xml	cambridge university	ar			
Add_1067.xml	cambridge university	ar			
Add_1069.xml	cambridge university	ar			
Add_1071.xml	cambridge university	ar			
Add_1075.xml	cambridge university	ar			
Add_1094.xml	cambridge university	ar			
Add_1112.xml	cambridge university	ar			
Add_1113.xml	cambridge university	ar			
Add_1114.xml	cambridge university	ar			
Add_1115.xml	cambridge university	ar			
Add_1117.xml	cambridge university	ar			
Add_1118.xml	cambridge university	ar			
Add_1120.xml	cambridge university	ar			
Add_1121.xml	cambridge university	ar			
Add_1122.xml	cambridge university	ar			
Add_1123.xml	cambridge university	ar			
Add_1124.xml	cambridge university	ar			
Add_1126.xml	cambridge university	ar			
Add_1127.xml	cambridge university	ar			
Add_1129.xml	cambridge university	ar			
Add_1131.xml	cambridge university	ar			
Add_1132.xml	cambridge university	ar			
Add_1134.xml	cambridge university	ar			
Add_1137.xml	cambridge university	ar			
Add_1139.xml	cambridge university	ar			
Add_1140.xml	cambridge university	ar			
Add_1141.xml	cambridge university	ar			
Add_1143.xml	cambridge university	ar			
Add_1144.xml	cambridge university	ar			
Add_1147.xml	cambridge university	ar			
Add_1148.xml	cambridge university	ar			
Add_1150.xml	cambridge university	ar			
Add_1247.xml	cambridge university	ar			
Add_179.xml	cambridge university	ar			
Add_181.xml	cambridge university	ar			
Add_1860.xml	cambridge university	ar			
Add_1882.xml	cambridge university	ar			
Add_1884.xml	cambridge university	ar			
Add_1890.xml	cambridge university	ar			
Add_1892.xml	cambridge university	ar			
Add_1895.xml	cambridge university	ar			
Add_1896.xml	cambridge university	ar			
Add_1897.xml	cambridge university	ar			
Add_1898.xml	cambridge university	ar			
Add_1901.xml	cambridge university	ar			
Add_1904.xml	cambridge university	ar			
Add_1905.xml	cambridge university	ar			
Add_2030.xml	cambridge university	ar			
Add_223.xml	cambridge university	ar			
Add_226.xml	cambridge university	ar			
Add_227.xml	cambridge university	ar			
Add_236.xml	cambridge university	ar			
Add_237.xml	cambridge university	ar			
Add_251.xml	cambridge university	ar			
Add_256.xml	cambridge university	ar			
Add_258.xml	cambridge university	ar			
Add_2622.xml	cambridge university	ar			
Add_2634.xml	cambridge university	ar			
Add_279.xml	cambridge university	ar			
Add_280.xml	cambridge university	ar			
Add_284.xml	cambridge university	ar			
Add_2895.xml	cambridge university	ar			
Add_2896.xml	cambridge university	ar			
Add_2897.xml	cambridge university	ar			
Add_2904.xml	cambridge university	ar			
Add_2905.xml	cambridge university	ar			
Add_2921.xml	cambridge university	ar			
Add_2922.xml	cambridge university	ar			
Add_2923.xml	cambridge university	ar			
Add_2925.xml	cambridge university	ar			
Add_2929.xml	cambridge university	ar			
Add_2930.xml	cambridge university	ar			
Add_2932.xml	cambridge university	ar			
Add_2964.xml	cambridge university	ar			
Add_3018.xml	cambridge university	ar			
Add_3065.xml	cambridge university	ar			
Add_3090.xml	cambridge university	ar			
Add_3091.xml	cambridge university	ar			
Add_3155.xml	cambridge university	ar			
Add_3156.xml	cambridge university	ar			
Add_3163.xml	cambridge university	ar			
Add_3174.xml	cambridge university	ar			
Add_3176.xml	cambridge university	ar			
Add_3177.xml	cambridge university	ar			
Add_3179.xml	cambridge university	ar			
Add_3180.xml	cambridge university	ar			
Add_3185.xml	cambridge university	ar			
Add_3189.xml	cambridge university	ar			
Add_3199.xml	cambridge university	ar			
Add_3200.xml	cambridge university	ar			
Add_3201.xml	cambridge university	ar			
Add_3212.xml	cambridge university	ar			
Add_3213.xml	cambridge university	ar			
Add_3214.xml	cambridge university	ar			
Add_3216.xml	cambridge university	ar			
Add_3217.xml	cambridge university	ar			
Add_3219.xml	cambridge university	ar			
Add_3221.xml	cambridge university	ar			
Add_3222.xml	cambridge university	ar			
Add_3223.xml	cambridge university	ar			
Add_3225.xml	cambridge university	ar			
Add_3228.xml	cambridge university	ar			
Add_3229.xml	cambridge university	ar			
Add_3232.xml	cambridge university	ar			
Add_3234.xml	cambridge university	ar			
Add_3235.xml	cambridge university	ar			
Add_3236.xml	cambridge university	ar			
Add_3238.xml	cambridge university	ar			
Add_3239.xml	cambridge university	ar			
Add_3241.xml	cambridge university	ar			
Add_3242.xml	cambridge university	ar			
Add_3243.xml	cambridge university	ar			
Add_3244.xml	cambridge university	ar			
Add_3246.xml	cambridge university	ar			
Add_3249.xml	cambridge university	ar			
Add_3251.xml	cambridge university	ar			
Add_3256.xml	cambridge university	ar			
Add_3258.xml	cambridge university	ar			
Add_3259.xml	cambridge university	ar			
Add_3262.xml	cambridge university	ar			
Add_3265.xml	cambridge university	ar			
Add_3267.xml	cambridge university	ar			
Add_3272.xml	cambridge university	ar			
Add_3292.xml	cambridge university	ar			
Add_3294.xml	cambridge university	ar			
Add_331.xml	cambridge university	ar			
Add_3410.xml	cambridge university	ar			
Add_3431.xml	cambridge university	ar			
Add_3432.xml	cambridge university	ar			
Add_3481.xml	cambridge university	ar			
Add_3484.xml	cambridge university	ar			
Add_3485.xml	cambridge university	ar			
Add_3488.xml	cambridge university	ar			
Add_3489.xml	cambridge university	ar			
Add_3490.xml	cambridge university	ar			
Add_3491.xml	cambridge university	ar			
Add_3492.xml	cambridge university	ar			
Add_3494.xml	cambridge university	ar			
Add_3495.xml	cambridge university	ar			
Add_3496.xml	cambridge university	ar			
Add_3497.xml	cambridge university	ar			
Add_3498.xml	cambridge university	ar			
Add_3499.xml	cambridge university	ar			
Add_3500.xml	cambridge university	ar			
Add_3501.xml	cambridge university	ar			
Add_3502.xml	cambridge university	ar			
Add_3503.xml	cambridge university	ar			
Add_3504.xml	cambridge university	ar			
Add_3511.xml	cambridge university	ar			
Add_3512.xml	cambridge university	ar			
Add_3516.xml	cambridge university	ar			
Add_3517.xml	cambridge university	ar			
Add_3519.xml	cambridge university	ar			
Add_3533.xml	cambridge university	ar			
Add_3537.xml	cambridge university	ar			
Add_3541.xml	cambridge university	ar			
Add_3582.xml	cambridge university	ar			
Add_3585.xml	cambridge university	ar			
Add_3588.xml	cambridge university	ar			
Add_3589.xml	cambridge university	ar			
Add_3591.xml	cambridge university	ar			
Add_3601.xml	cambridge university	ar			
Add_3602.xml	cambridge university	ar			
Add_3604.xml	cambridge university	ar			
Add_3605.xml	cambridge university	ar			
Add_3608.xml	cambridge university	ar			
Add_3610.xml	cambridge university	ar			
Add_3621.xml	cambridge university	ar			
Add_3622.xml	cambridge university	ar			
Add_3624.xml	cambridge university	ar			
Add_3626.xml	cambridge university	ar			
Add_3629.xml	cambridge university	ar			
Add_3634.xml	cambridge university	ar			
Add_3637.xml	cambridge university	ar	14	1203	1397
Add_3639.xml	cambridge university	ar			
Add_3645.xml	cambridge university	ar			
Add_3651.xml	cambridge university	ar			
Add_3653.xml	cambridge university	ar			
Add_3689.xml	cambridge university	ar			
Add_3690.xml	cambridge university	ar			
Add_3697.xml	cambridge university	ar			
Add_3698.xml	cambridge university	ar			
Add_3704.xml	cambridge university	ar			
Add_3712.xml	cambridge university	ar			
Add_3717.xml	cambridge university	ar			
Add_3718.xml	cambridge university	ar			
Add_3719.xml	cambridge university	ar			
Add_3720.xml	cambridge university	ar			
Add_3721.xml	cambridge university	ar			
Add_3722.xml	cambridge university	ar			
Add_3723.xml	cambridge university	ar			
Add_3724.xml	cambridge university	ar			
Add_3727.xml	cambridge university	ar			
Add_3728.xml	cambridge university	ar			
Add_3742.xml	cambridge university	ar			
Add_3747.xml	cambridge university	ar			
Add_3752.xml	cambridge university	ar			
Add_3754.xml	cambridge university	ar			
Add_4166.xml	cambridge university	ar			
Add_440.xml	cambridge university	ar			
Add_443.xml	cambridge university	ar			
Add_581.xml	cambridge university	ar			
Add_583.xml	cambridge university	ar			
Add_584.xml	cambridge university	ar			
Add_585.xml	cambridge university	ar			
Add_588.xml	cambridge university	ar			
Add_625.xml	cambridge university	ar			
Add_743.xml	cambridge university	ar			
Add_760.xml	cambridge university	ar			
Add_761.xml	cambridge university	ar			
Add_764.xml	cambridge university	ar			
Add_766.xml	cambridge university	ar			
Add_767.xml	cambridge university	ar			
Add_768.xml	cambridge university	ar			
Add_782.xml	cambridge university	ar			
Add_788.xml	cambridge university	ar			
Add_789.xml	cambridge university	ar			
Add_791.xml	cambridge university	ar			
Add_792.xml	cambridge university	ar			
Add_793.xml	cambridge university	ar			
Add_798.xml	cambridge university	ar			
Add_802.xml	cambridge university	ar			
Add_803.xml	cambridge university	ar			
Add_806.xml	cambridge university	ar			
Add_820.xml	cambridge university	ar			
Add_829.xml	cambridge university	ar			
Add_843.xml	cambridge university	ar			
Add_844.xml	cambridge university	ar			
C_1.xml	cambridge university	ar			
C_21.xml	cambridge university	ar			
C_22.xml	cambridge university	ar			
C_23.xml	cambridge university	ar			
C_3.xml	cambridge university	ar			
C_6.xml	cambridge university	ar			
Dd_1.2.xml	cambridge university	ar			
Dd_1.23.xml	cambridge university	ar			
Dd_10.5.xml	cambridge university	ar			
Dd_11.19.xml	cambridge university	ar			
Dd_11.2.xml	cambridge university	ar			
Dd_11.5.xml	cambridge university	ar			
Dd_11.7.xml	cambridge university	ar			
Dd_11.8.xml	cambridge university	ar			
Dd_12.1.xml	cambridge university	ar			
Dd_12.3.xml	cambridge university	ar			
Dd_12.71.xml	cambridge university	ar			
Dd_12_5.xml	cambridge university	ar			
Dd_14.1.xml	cambridge university	ar			
Dd_15.3.xml	cambridge university	ar			
Dd_15.7.xml	cambridge university	ar			
Dd_2.53.xml	cambridge university	ar			
Dd_3.11.xml	cambridge university	ar			
Dd_3.80.xml	cambridge university	ar			
Dd_3.81.xml	cambridge university	ar			
Dd_3.82.xml	cambridge university	ar			
Dd_4_14.xml	cambridge university	ar			
Dd_5.11.xml	cambridge university	ar			
Dd_5.17.xml	cambridge university	ar			
Dd_5.35.xml	cambridge university	ar			
Dd_5.36.xml	cambridge university	ar			
Dd_5.58.xml	cambridge university	ar			
Dd_5.59.xml	cambridge university	ar			
Dd_6.21.xml	cambridge university	ar			
Dd_6.22.xml	cambridge university	ar			
Dd_6.3.xml	cambridge university	ar			
Dd_6.52.xml	cambridge university	ar			
Dd_6.75.xml	cambridge university	ar			
Dd_9.55.xml	cambridge university	ar			
D_18.xml	cambridge university	ar			
D_20.xml	cambridge university	ar			
Ee_6.22.xml	cambridge university	ar			
E_2.xml	cambridge university	ar			
Ff_1.3.xml	cambridge university	ar			
Ff_1.5.xml	cambridge university	ar			
Ff_2.24.xml	cambridge university	ar			
Ff_5.11.xml	cambridge university	ar			
Ff_5.3.xml	cambridge university	ar			
Ff_6.38.xml	cambridge university	ar			
Ff_6.39.xml	cambridge university	ar			
F_10.xml	cambridge university	ar			
F_11.xml	cambridge university	ar			
F_14.xml	cambridge university	ar			
F_15.xml	cambridge university	ar			
F_1b.xml	cambridge university	ar			
F_20.xml	cambridge university	ar			
F_23.xml	cambridge university	ar			
F_3.xml	cambridge university	ar			
F_37.xml	cambridge university	ar			
F_4.xml	cambridge university	ar			
F_41.xml	cambridge university	ar			
F_51.xml	cambridge university	ar			
F_8.xml	cambridge university	ar			
F_9.xml	cambridge university	ar			
Gg_2.4.xml	cambridge university	ar			
Gg_2.9.xml	cambridge university	ar			
Gg_3.17.xml	cambridge university	ar			
Gg_3.27.xml	cambridge university	ar			
Gg_5.14.xml	cambridge university	ar			
Gg_5.28.xml	cambridge university	ar			
Ii_6.16.xml	cambridge university	ar			
Ii_6.48.xml	cambridge university	ar			
I_10.xml	cambridge university	ar			
